hhid,adm1,adm2,res,pc_expenditure,sep_quintile,res_quintile,year,month,survey_wgt,afe,ea
451_13,Kolda,Velingara,Rural,1928100.75,1,1,2021,12,475.23411444322,7.394019380183326,451
451_9,Kolda,Velingara,Rural,1334274,1,1,2021,12,214.90588052922,5.4045855958096904,451
451_4,Kolda,Velingara,Rural,2006182.125,1,2,2021,12,214.90588052922,4.65504321257093,451
451_3,Kolda,Velingara,Rural,1490635.125,1,1,2021,12,214.90588052922,5.979462592754256,451
451_8,Kolda,Velingara,Rural,1190598.25,1,1,2021,12,214.90588052922,10.421883195111306,451
451_2,Kolda,Velingara,Rural,1170611.625,1,1,2021,12,214.90588052922,2.0292200785683105,451
451_12,Kolda,Velingara,Rural,3708768.25,3,4,2021,12,214.90588052922,9.520103360977739,451
452_1,Kolda,Velingara,Rural,1100949.375,1,1,2022,5,238.334843916009,5.636731209079005,452
452_12,Kolda,Velingara,Rural,1607521.375,1,1,2022,5,238.334843916009,6.579594587516369,452
452_11,Kolda,Velingara,Rural,3852344.25,3,4,2022,5,238.334843916009,8.281662854648625,452
452_9,Kolda,Velingara,Rural,4681708,4,4,2022,5,238.334843916009,5.848512963771279,452
452_2,Kolda,Velingara,Rural,1132795.5,1,1,2022,5,238.334843916009,3.775579572239197,452
452_7,Kolda,Velingara,Rural,1678096.25,1,1,2022,5,238.334843916009,7.516933740724575,452
452_5,Kolda,Velingara,Rural,4435653.5,3,4,2022,5,238.334843916009,5.060607245744217,452
452_8,Kolda,Velingara,Rural,2147691,1,2,2022,5,238.334843916009,7.98328415539066,452
452_10,Kolda,Velingara,Rural,4140152.5,3,4,2022,5,238.334843916009,7.000001396769969,452
452_6,Kolda,Velingara,Rural,869941.6875,1,1,2022,5,238.334843916009,5.119139589698822,452
452_4,Kolda,Velingara,Rural,1820290.125,1,1,2022,5,238.334843916009,6.023965779135748,452
452_3,Kolda,Velingara,Rural,3960889.75,3,4,2022,5,238.334843916009,10.584355477957224,452
453_3,Kolda,Medina Yoro Foulah,Rural,1263765.375,1,1,2021,12,321.591243664779,9.29964941073767,453
453_10,Kolda,Medina Yoro Foulah,Rural,3424097.75,3,3,2021,12,321.591243664779,15.378954168485377,453
453_1,Kolda,Medina Yoro Foulah,Rural,1991390.875,1,2,2021,12,321.591243664779,5.882979310344828,453
453_6,Kolda,Medina Yoro Foulah,Rural,1534705.75,1,1,2021,12,321.591243664779,9.411417197730248,453
453_8,Kolda,Medina Yoro Foulah,Rural,2176091.25,1,2,2021,12,321.591243664779,8.022980008729812,453
453_2,Kolda,Medina Yoro Foulah,Rural,6499744,5,5,2021,12,321.591243664779,19.085461370580532,453
453_7,Kolda,Medina Yoro Foulah,Rural,2557396.25,2,2,2021,12,321.591243664779,7.781318900043649,453
453_9,Kolda,Medina Yoro Foulah,Rural,3298306.75,2,3,2021,12,321.591243664779,17.240633435181145,453
453_4,Kolda,Medina Yoro Foulah,Rural,6586112,5,5,2021,12,321.591243664779,21.78879406372763,453
453_5,Kolda,Medina Yoro Foulah,Rural,6223538.5,4,5,2021,12,321.591243664779,16.578290702749893,453
453_12,Kolda,Medina Yoro Foulah,Rural,2407192.25,2,2,2021,12,321.591243664779,8.470205150589262,453
453_11,Kolda,Medina Yoro Foulah,Rural,3003686.25,2,3,2021,12,321.591243664779,13.07307202095155,453
454_1,Kolda,Medina Yoro Foulah,Rural,4100089.25,3,4,2022,7,357.574357478343,15.039753819292885,454
454_12,Kolda,Medina Yoro Foulah,Rural,5719345,4,5,2022,7,357.574357478343,18.070381492797907,454
454_3,Kolda,Medina Yoro Foulah,Rural,1735561.5,1,1,2022,6,357.574357478343,10.148901265822785,454
454_10,Kolda,Medina Yoro Foulah,Rural,2787209.25,2,3,2022,6,357.574357478343,6.761521431689219,454
454_7,Kolda,Medina Yoro Foulah,Rural,2095971,1,2,2022,7,357.574357478343,4.973769358358796,454
454_6,Kolda,Medina Yoro Foulah,Rural,9481559,5,5,2022,7,357.574357478343,9.259622173723265,454
454_4,Kolda,Medina Yoro Foulah,Rural,2296720.5,1,2,2022,7,357.574357478343,10.33914378000873,454
454_8,Kolda,Medina Yoro Foulah,Rural,876887.25,1,1,2022,6,357.574357478343,2.92736412047141,454
454_9,Kolda,Medina Yoro Foulah,Rural,4800612,4,4,2022,7,357.574357478343,7.4555432562199915,454
454_2,Kolda,Medina Yoro Foulah,Rural,3432805,3,3,2022,7,357.574357478343,5.687703535573985,454
454_11,Kolda,Medina Yoro Foulah,Rural,4079607.5,3,4,2022,7,357.574357478343,8.629984810126583,454
454_5,Kolda,Medina Yoro Foulah,Rural,2560968.5,2,2,2022,7,357.574357478343,5.368356874727193,454
455_7,Kolda,Medina Yoro Foulah,Rural,3005094,2,3,2022,1,231.198700656444,7.237247664775207,455
455_5,Kolda,Medina Yoro Foulah,Rural,2898862,2,3,2021,12,231.198700656444,8.019973112178088,455
455_6,Kolda,Medina Yoro Foulah,Rural,3237029.25,2,3,2021,12,231.198700656444,6.983326756874727,455
455_11,Kolda,Medina Yoro Foulah,Rural,2778760.25,2,3,2021,12,231.198700656444,4.833131383675251,455
455_3,Kolda,Medina Yoro Foulah,Rural,2621476.5,2,2,2021,12,231.198700656444,6.1242608467917945,455
455_10,Kolda,Medina Yoro Foulah,Rural,2531298,2,2,2021,12,231.198700656444,4.811371104321257,455
455_8,Kolda,Medina Yoro Foulah,Rural,2573032.75,2,2,2021,12,231.198700656444,4.416735748581406,455
455_13,Kolda,Medina Yoro Foulah,Rural,1013941.125,1,1,2021,12,527.785040783777,2.854997119161938,455
455_2,Kolda,Medina Yoro Foulah,Rural,890810.375,1,1,2022,1,527.785040783777,1.2836284591881275,455
455_12,Kolda,Medina Yoro Foulah,Rural,2536683.5,2,2,2021,12,231.198700656444,7.481269663902226,455
455_9,Kolda,Medina Yoro Foulah,Rural,4929151,4,4,2021,12,231.198700656444,9.634633260584899,455
455_4,Kolda,Medina Yoro Foulah,Rural,2509358.5,2,2,2021,12,231.198700656444,8.27101946748145,455
456_13,Kolda,Medina Yoro Foulah,Rural,4431023,3,4,2022,5,599.775522448893,12.706631165429943,456
456_8,Kolda,Medina Yoro Foulah,Rural,3639877.5,3,4,2022,5,255.745142077329,7.037038847664776,456
456_5,Kolda,Medina Yoro Foulah,Rural,6207456,4,5,2022,5,255.745142077329,23.9412434744653,456
456_14,Kolda,Medina Yoro Foulah,Rural,1102022,1,1,2022,5,599.775522448893,3.775166128328241,456
456_12,Kolda,Medina Yoro Foulah,Rural,1168881.125,1,1,2022,5,255.745142077329,5.106462505456133,456
456_4,Kolda,Medina Yoro Foulah,Rural,1391832.75,1,1,2022,5,255.745142077329,6.024790920995199,456
456_10,Kolda,Medina Yoro Foulah,Rural,4900201,4,4,2022,6,255.745142077329,9.185329026625928,456
456_3,Kolda,Medina Yoro Foulah,Rural,3939061.5,3,4,2022,5,255.745142077329,7.006846966390222,456
456_11,Kolda,Medina Yoro Foulah,Rural,1747756.125,1,1,2022,7,255.745142077329,7.438557835006548,456
456_7,Kolda,Medina Yoro Foulah,Rural,2504163,2,2,2022,6,255.745142077329,4.855480401571366,456
456_1,Kolda,Medina Yoro Foulah,Rural,4537244,4,4,2022,5,255.745142077329,15.730813094718464,456
456_6,Kolda,Medina Yoro Foulah,Rural,6612307.5,5,5,2022,5,255.745142077329,9.228040855521607,456
457_7,Matam,Matam,Urban,3660087,3,2,2021,12,83.4961462595586,7.434477171540812,457
457_11,Matam,Matam,Urban,3643867.25,3,2,2021,12,83.4961462595586,6.400495154954169,457
457_1,Matam,Matam,Urban,2847734.5,2,2,2021,12,83.4961462595586,5.152682671322567,457
457_10,Matam,Matam,Urban,3294767,2,2,2021,12,83.4961462595586,7.507160890440856,457
457_4,Matam,Matam,Urban,3364640.5,3,2,2021,12,83.4961462595586,7.735195460497599,457
457_9,Matam,Matam,Urban,3509941.75,3,2,2021,12,83.4961462595586,11.949611523352248,457
457_8,Matam,Matam,Urban,1920413.125,1,1,2021,12,83.4961462595586,8.386622086425142,457
457_6,Matam,Matam,Urban,2218490.5,1,1,2021,12,83.4961462595586,1.992863902226102,457
457_5,Matam,Matam,Urban,6087688.5,4,4,2021,12,83.4961462595586,10.148665560890441,457
457_3,Matam,Matam,Urban,3328165,3,2,2021,12,83.4961462595586,8.928979135748582,457
457_14,Matam,Matam,Urban,2197204.25,1,1,2021,12,189.351461515773,3.111693758184199,457
457_13,Matam,Matam,Urban,6546114.5,5,4,2021,12,189.351461515773,12.54052797904845,457
458_7,Matam,Matam,Urban,4451983.5,3,3,2022,4,68.0878753844129,5.800831078131821,458
458_3,Matam,Matam,Urban,5098613.5,4,3,2022,4,68.0878753844129,15.237131383675251,458
458_4,Matam,Matam,Urban,6535448.5,5,4,2022,4,206.969222531074,12.313516542994327,458
458_12,Matam,Matam,Urban,1949422.375,1,1,2022,4,68.0878753844129,7.001610126582278,458
458_11,Matam,Matam,Urban,5736154,4,4,2022,4,68.0878753844129,6.8330137058053255,458
458_8,Matam,Matam,Urban,11614806,5,5,2022,4,68.0878753844129,5.780355477957224,458
458_1,Matam,Matam,Urban,3533501.5,3,2,2022,4,68.0878753844129,3.709708948057617,458
458_10,Matam,Matam,Urban,5551379,4,4,2022,4,68.0878753844129,10.052768223483195,458
458_9,Matam,Matam,Urban,4551130.5,4,3,2022,4,68.0878753844129,7.597274203404627,458
458_6,Matam,Matam,Urban,4666590.5,4,3,2022,4,68.0878753844129,13.952764033173287,458
458_2,Matam,Matam,Urban,4562633,4,3,2022,4,68.0878753844129,4.720516804888695,458
458_5,Matam,Matam,Urban,4850681.5,4,3,2022,4,68.0878753844129,4.83921920558708,458
459_2,Matam,Matam,Urban,1721900.125,1,1,2021,11,114.703977560134,1.2435848101265823,459
459_1,Matam,Matam,Urban,2895737.5,2,2,2021,11,172.851934995048,6.831793278044522,459
459_10,Matam,Matam,Urban,4337598,3,3,2021,11,114.703977560134,16.151244696639022,459
459_15,Matam,Matam,Urban,2181558.25,1,1,2021,11,172.851934995048,4.94277852466172,459
459_13,Matam,Matam,Urban,5129973.5,4,3,2021,11,172.851934995048,3.076757398515932,459
459_16,Matam,Matam,Urban,5873369,4,4,2021,11,172.851934995048,9.253032911392406,459
459_6,Matam,Matam,Urban,6474481.5,5,4,2021,11,114.703977560134,14.088367699694457,459
459_5,Matam,Matam,Urban,3788782.5,3,2,2021,11,114.703977560134,7.8718910519423835,459
459_7,Matam,Matam,Urban,4110301,3,3,2021,11,114.703977560134,6.997175381929289,459
459_9,Matam,Matam,Urban,2487555.75,2,1,2021,11,114.703977560134,2.7348979484941074,459
459_4,Matam,Matam,Urban,5406560.5,4,4,2021,11,114.703977560134,9.4843977302488,459
459_14,Matam,Matam,Urban,7268741.5,5,4,2021,11,172.851934995048,15.294363683980794,459
460_5,Matam,Matam,Urban,3882436.5,3,2,2022,5,117.065930326218,4.4626151025752945,460
460_1,Matam,Matam,Urban,3238946.25,2,2,2022,6,117.065930326218,3.9055888258402445,460
460_9,Matam,Matam,Urban,2807201.25,2,1,2022,6,117.065930326218,11.788615626364034,460
460_7,Matam,Matam,Urban,8197405,5,5,2022,5,117.065930326218,12.299098384984722,460
460_6,Matam,Matam,Urban,3862165,3,2,2022,5,117.065930326218,6.790701353120908,460
460_4,Matam,Matam,Urban,3644505.75,3,2,2022,5,117.065930326218,6.874185246617198,460
460_8,Matam,Matam,Urban,2233496,1,1,2022,6,117.065930326218,2.4871696202531646,460
460_3,Matam,Matam,Urban,5138543.5,4,3,2022,6,117.065930326218,10.948945962461806,460
460_11,Matam,Matam,Urban,4098905,3,3,2022,6,117.065930326218,7.419862767350502,460
460_13,Matam,Matam,Urban,2459203.25,2,1,2022,6,394.68178434074,2.662528502837189,460
460_12,Matam,Matam,Urban,4229973.5,3,3,2022,5,117.065930326218,3.8108417285028375,460
460_2,Matam,Matam,Urban,4991913,4,3,2022,6,117.065930326218,12.863861719773025,460
461_3,Matam,Matam,Urban,17163178,5,5,2021,12,119.916100276111,24.590581929288522,461
461_5,Matam,Matam,Urban,3924452.25,3,2,2021,11,119.916100276111,6.514493932780446,461
461_13,Matam,Matam,Urban,1773280,1,1,2021,11,193.04441156534,1.2836284591881275,461
461_16,Matam,Matam,Urban,4449196.5,3,3,2021,12,193.04441156534,11.265488607594937,461
461_11,Matam,Matam,Urban,2260922.5,1,1,2021,11,119.916100276111,10.761498384984723,461
461_2,Matam,Matam,Urban,3106495.75,2,2,2021,12,119.916100276111,8.017239982540376,461
461_7,Matam,Matam,Urban,2468542.5,2,1,2021,11,119.916100276111,6.3461115670013095,461
461_9,Matam,Matam,Urban,3129166.75,2,2,2021,12,119.916100276111,5.596389000436491,461
461_8,Matam,Matam,Urban,1735447.625,1,1,2021,11,119.916100276111,1.2435848101265823,461
461_4,Matam,Matam,Urban,1947318.625,1,1,2021,12,119.916100276111,1.2435848101265823,461
461_15,Matam,Matam,Urban,2752873.25,2,1,2021,11,193.04441156534,2.6604333478830204,461
461_14,Matam,Matam,Urban,2870138.75,2,2,2021,12,193.04441156534,3.374767001309472,461
462_4,Matam,Matam,Urban,2123913.5,1,1,2022,5,105.893390530075,7.900974596246181,462
462_11,Matam,Matam,Urban,2102917.5,1,1,2022,5,105.893390530075,10.237338804015714,462
462_8,Matam,Matam,Urban,4406278,3,3,2022,5,105.893390530075,9.31340165866434,462
462_6,Matam,Matam,Urban,4997428,4,3,2022,5,105.893390530075,10.13210650371017,462
462_2,Matam,Matam,Urban,3434413.25,3,2,2022,5,105.893390530075,4.7791134002618945,462
462_5,Matam,Matam,Urban,3655529.5,3,2,2022,5,105.893390530075,6.211891750327368,462
462_7,Matam,Matam,Urban,9579137,5,5,2022,5,105.893390530075,14.321745962461808,462
462_12,Matam,Matam,Urban,4999427.5,4,3,2022,5,105.893390530075,6.743318725447403,462
462_3,Matam,Matam,Urban,3018160.25,2,2,2022,5,105.893390530075,3.5913113924050633,462
462_9,Matam,Matam,Urban,4898874,4,3,2022,5,105.893390530075,9.56333897861196,462
462_1,Matam,Matam,Urban,2368810.75,2,1,2022,5,105.893390530075,4.723706329113924,462
462_10,Matam,Matam,Urban,3970959.75,3,2,2022,5,105.893390530075,6.6795935399388915,462
463_14,Matam,Matam,Urban,8823669,5,5,2021,11,175.695155424278,6.700066695766041,463
463_6,Matam,Matam,Urban,2987111,2,2,2021,12,95.983215753488,11.533237538192928,463
463_4,Matam,Matam,Urban,3020190.75,2,2,2021,11,175.695155424278,4.085966302924487,463
463_12,Matam,Matam,Urban,8831058,5,5,2021,11,95.983215753488,12.101531209079004,463
463_9,Matam,Matam,Urban,8662054,5,5,2021,11,95.983215753488,6.252250371017023,463
463_11,Matam,Matam,Urban,7150858.5,5,4,2021,12,95.983215753488,8.744427411610651,463
463_10,Matam,Matam,Urban,3923390.25,3,2,2021,11,95.983215753488,4.364428459188128,463
463_7,Matam,Matam,Urban,4299051,3,3,2021,12,95.983215753488,11.729749454386731,463
463_13,Matam,Matam,Urban,2120882,1,1,2021,11,175.695155424278,5.837600698384985,463
463_8,Matam,Matam,Urban,7893514,5,5,2021,11,95.983215753488,13.36712597119162,463
463_1,Matam,Matam,Urban,2698030.25,2,1,2021,11,95.983215753488,6.405022086425142,463
463_5,Matam,Matam,Urban,3716377.5,3,2,2021,12,95.983215753488,7.689107987778263,463
464_9,Matam,Matam,Urban,1680665.25,1,1,2022,7,120.758244390673,4.546350414666085,464
464_4,Matam,Matam,Urban,4283861,3,3,2022,7,120.758244390673,7.039634046268006,464
464_12,Matam,Matam,Urban,1623281.625,1,1,2022,7,120.758244390673,4.84383727629856,464
464_2,Matam,Matam,Urban,2003660.125,1,1,2022,7,120.758244390673,10.543645220427761,464
464_1,Matam,Matam,Urban,3046191.5,2,2,2022,7,120.758244390673,10.880749017896116,464
464_3,Matam,Matam,Urban,3315265.25,2,2,2022,7,120.758244390673,9.821202968136186,464
464_5,Matam,Matam,Urban,2185029.5,1,1,2022,7,120.758244390673,9.26531296377128,464
464_7,Matam,Matam,Urban,1998383.75,1,1,2022,7,120.758244390673,9.77535678742907,464
464_8,Matam,Matam,Urban,4400290.5,3,3,2022,7,120.758244390673,9.866295591444784,464
464_6,Matam,Matam,Urban,5227231,4,3,2022,7,120.758244390673,15.867197904845046,464
464_10,Matam,Matam,Urban,4791450,4,3,2022,7,120.758244390673,16.379927018769095,464
464_11,Matam,Matam,Urban,2173230.25,1,1,2022,7,120.758244390673,5.899057878655609,464
465_2,Matam,Matam,Urban,3355272.75,3,2,2022,1,123.52861924762,6.197836054124837,465
465_4,Matam,Matam,Urban,2050850.125,1,1,2021,12,123.52861924762,5.291971017023134,465
465_12,Matam,Matam,Urban,3531922,3,2,2021,12,398.154966870995,4.676931994762112,465
465_7,Matam,Matam,Urban,2749337,2,1,2021,12,123.52861924762,8.570290004364907,465
465_5,Matam,Matam,Urban,2466866,2,1,2021,12,123.52861924762,7.1463301615015276,465
465_8,Matam,Matam,Urban,4593219.5,4,3,2021,12,123.52861924762,9.174452029681362,465
465_6,Matam,Matam,Urban,2262188.75,1,1,2021,12,123.52861924762,7.437668441728503,465
465_10,Matam,Matam,Urban,3703919,3,2,2022,1,123.52861924762,14.868381667394152,465
465_11,Matam,Matam,Urban,2306479,1,1,2022,1,123.52861924762,5.425797642950677,465
465_1,Matam,Matam,Urban,1198684.75,1,1,2021,12,123.52861924762,7.204843649061545,465
465_3,Matam,Matam,Urban,5238667,4,3,2021,12,123.52861924762,15.02627289393278,465
465_9,Matam,Matam,Urban,3411932.75,3,2,2021,12,123.52861924762,8.551869402007856,465
466_4,Matam,Matam,Rural,7438065.5,5,5,2021,12,159.452098614159,7.570904932343955,466
466_2,Matam,Matam,Rural,2811490.75,2,3,2021,12,159.452098614159,5.733717328677433,466
466_7,Matam,Matam,Rural,5788010,4,5,2021,12,528.842783137912,7.396133391532082,466
466_10,Matam,Matam,Rural,8379439,5,5,2021,12,159.452098614159,24.19266835443038,466
466_12,Matam,Matam,Rural,5969906,4,5,2021,12,159.452098614159,10.66115477957224,466
466_5,Matam,Matam,Rural,5095797,4,5,2021,12,159.452098614159,10.999639633347883,466
466_8,Matam,Matam,Rural,4749077,4,4,2021,12,159.452098614159,9.555126320384112,466
466_11,Matam,Matam,Rural,2816461.75,2,3,2021,12,159.452098614159,11.56202566564819,466
466_6,Matam,Matam,Rural,2286744.25,1,2,2021,12,159.452098614159,6.718398603230031,466
466_1,Matam,Matam,Rural,3741819.5,3,4,2021,12,159.452098614159,7.642355303360978,466
466_9,Matam,Matam,Rural,8396478,5,5,2021,12,159.452098614159,13.61887175905718,466
466_3,Matam,Matam,Rural,2139519.75,1,2,2021,12,159.452098614159,5.789932780445221,466
467_7,Matam,Matam,Rural,8273116,5,5,2022,7,279.901501841871,19.984424268878218,467
467_4,Matam,Matam,Rural,2333614.25,2,2,2022,7,279.901501841871,6.881161763422087,467
467_3,Matam,Matam,Rural,4430925,3,4,2022,7,279.901501841871,6.761126844172851,467
467_11,Matam,Matam,Rural,1583837.125,1,1,2022,7,279.901501841871,2.8498018332605852,467
467_10,Matam,Matam,Rural,4254797,3,4,2022,7,279.901501841871,7.478300480139677,467
467_1,Matam,Matam,Rural,3264142.25,2,3,2022,7,279.901501841871,12.5808412047141,467
467_8,Matam,Matam,Rural,3407764.75,3,3,2022,7,279.901501841871,8.62710536883457,467
467_2,Matam,Matam,Rural,1880160.75,1,1,2022,7,279.901501841871,3.4321040593627234,467
467_9,Matam,Matam,Rural,2015294.25,1,2,2022,7,279.901501841871,3.2954398952422523,467
467_6,Matam,Matam,Rural,3367339,3,3,2022,7,279.901501841871,17.236775556525537,467
467_12,Matam,Matam,Rural,2771648.25,2,3,2022,7,279.901501841871,3.8991064164120472,467
467_5,Matam,Matam,Rural,2870124,2,3,2022,7,279.901501841871,8.583456307289394,467
468_1,Matam,Matam,Rural,2032968,1,2,2021,11,214.448259649651,4.495304059362724,468
468_3,Matam,Matam,Rural,1424303,1,1,2021,11,214.448259649651,4.539024705368835,468
468_12,Matam,Matam,Rural,1693313.25,1,1,2021,11,214.448259649651,8.43420200785683,468
468_11,Matam,Matam,Rural,1750980.5,1,1,2021,11,214.448259649651,2.782149978175469,468
468_4,Matam,Matam,Rural,1516995.625,1,1,2021,11,214.448259649651,7.485858053251855,468
468_7,Matam,Matam,Rural,1693740.75,1,1,2021,11,214.448259649651,5.328652640768223,468
468_6,Matam,Matam,Rural,2781813.5,2,3,2021,11,214.448259649651,9.430215975556525,468
468_8,Matam,Matam,Rural,1260565.625,1,1,2021,11,214.448259649651,5.662988040157137,468
468_13,Matam,Matam,Rural,1596620.25,1,1,2021,11,687.127384322183,4.356804190309909,468
468_5,Matam,Matam,Rural,3520732,3,3,2021,11,214.448259649651,9.016884853775643,468
468_2,Matam,Matam,Rural,3574643.75,3,3,2021,11,214.448259649651,15.073874116106504,468
468_9,Matam,Matam,Rural,4545037.5,4,4,2021,11,214.448259649651,11.607303710170232,468
469_5,Matam,Matam,Rural,9437309,5,5,2022,6,306.305425981777,9.443387167175906,469
469_4,Matam,Matam,Rural,2167632,1,2,2022,6,190.468454276658,7.437684853775644,469
469_11,Matam,Matam,Rural,4942392.5,4,4,2022,6,190.468454276658,5.461761676123963,469
469_3,Matam,Matam,Rural,9438930,5,5,2022,6,190.468454276658,14.195063814927979,469
469_8,Matam,Matam,Rural,3224593.5,2,3,2022,6,190.468454276658,7.767594238323876,469
469_7,Matam,Matam,Rural,3503687.75,3,3,2022,6,190.468454276658,15.491970318638149,469
469_12,Matam,Matam,Rural,2854334.75,2,3,2022,6,190.468454276658,5.56512684417285,469
469_14,Matam,Matam,Rural,1763355.625,1,1,2022,6,306.305425981777,5.697838847664776,469
469_13,Matam,Matam,Rural,6993726.5,5,5,2022,6,306.305425981777,10.715227586206897,469
469_9,Matam,Matam,Rural,2951972.25,2,3,2022,6,190.468454276658,12.321103797468355,469
469_1,Matam,Matam,Rural,9076286,5,5,2022,6,190.468454276658,13.319095940637277,469
469_6,Matam,Matam,Rural,4834789.5,4,4,2022,6,190.468454276658,14.674087472719338,469
470_4,Matam,Matam,Rural,14601430,5,5,2021,11,213.071612374771,16.664123614142294,470
470_11,Matam,Matam,Rural,2340173.5,2,2,2021,11,213.071612374771,6.776039109559145,470
470_8,Matam,Matam,Rural,3822391.25,3,4,2021,11,372.165266733295,14.386428284591881,470
470_9,Matam,Matam,Rural,1385994.5,1,1,2021,11,213.071612374771,4.298971278917503,470
470_14,Matam,Matam,Rural,8068126,5,5,2021,11,372.165266733295,10.367961239633347,470
470_5,Matam,Matam,Rural,3609252.5,3,3,2021,11,213.071612374771,11.366371366215626,470
470_6,Matam,Matam,Rural,9117663,5,5,2021,11,213.071612374771,7.864819903972065,470
470_7,Matam,Matam,Rural,4910329,4,4,2021,11,213.071612374771,8.385462068965518,470
470_2,Matam,Matam,Rural,7583248.5,5,5,2021,11,213.071612374771,12.85303046704496,470
470_12,Matam,Matam,Rural,5733398,4,5,2021,11,213.071612374771,7.531733915320821,470
