"grappe","menage","vague","s08aq00","s08aq01","s08aq02","s08aq03","s08aq04","s08aq05","s08aq06","s08aq07","s08aq07a","s08aq08","s08aq08a"
238,7,2,1,2,2,2,2,2,2,2,,2,
238,8,2,1,1,1,1,2,1,2,2,,2,
238,9,2,8,1,1,1,2,2,2,2,,2,
238,10,2,1,2,2,2,2,2,2,2,,2,
238,11,2,1,2,2,2,2,2,2,2,,2,
238,12,2,1,1,1,1,2,2,2,2,,2,
239,1,1,1,1,1,1,1,1,1,1,1,2,
239,2,1,2,1,1,1,1,1,1,1,1,2,
239,3,1,1,1,1,1,1,1,1,1,3,2,
239,4,1,1,1,1,1,2,1,1,1,1,2,
239,5,1,1,1,1,1,2,1,2,2,,2,
239,6,1,3,1,1,1,1,1,1,1,1,2,
239,7,1,1,2,1,1,2,1,2,2,,2,
239,8,1,3,1,1,1,1,1,2,2,,2,
239,9,1,1,1,1,1,98,98,2,98,,2,
239,10,1,1,1,1,1,98,1,98,98,,2,
239,11,1,1,1,2,1,98,2,2,2,,2,
239,12,1,1,1,1,1,1,1,2,2,,2,
240,1,2,1,1,1,1,2,2,2,98,,2,
240,2,2,1,2,1,1,2,2,2,2,,2,
240,3,2,1,2,2,2,2,2,2,2,,2,
240,4,2,1,2,2,2,2,2,2,2,,2,
240,5,2,1,2,2,2,2,2,2,2,,2,
240,6,2,1,2,2,2,2,2,2,2,,2,
240,7,2,1,1,1,1,1,2,2,2,,2,
240,8,2,1,1,1,1,1,1,2,2,,2,
240,9,2,1,2,2,2,2,2,2,2,,2,
240,10,2,1,1,1,1,2,1,2,2,,2,
240,11,2,1,2,2,2,2,2,2,2,,2,
240,12,2,3,1,1,1,1,2,2,2,,2,
241,1,1,1,2,2,2,2,2,2,2,,2,
241,4,1,1,1,2,1,1,1,1,2,,2,
241,5,1,1,2,2,2,2,2,2,2,,2,
241,6,1,1,2,2,1,2,1,2,2,,2,
241,8,1,1,2,2,2,2,2,2,2,,2,
241,10,1,1,1,1,1,1,1,1,1,1,2,
241,11,1,1,2,2,2,2,2,2,2,,2,
241,12,1,1,2,2,2,2,2,2,2,,2,
241,13,1,1,1,2,1,2,2,2,2,,2,
241,14,1,6,2,2,1,2,1,2,2,,2,
241,15,1,2,2,2,2,2,2,2,2,,2,
241,16,1,1,1,1,1,1,1,2,2,,98,
242,1,1,6,2,1,1,2,1,2,2,,2,
242,2,1,1,1,1,1,1,1,1,1,3,1,3
242,3,1,1,1,1,1,1,1,1,1,2,2,
242,4,1,9,2,2,2,2,2,2,2,,2,
242,5,1,5,2,2,2,2,2,2,2,,2,
242,6,1,1,1,1,1,1,1,1,1,1,2,
242,7,1,2,1,1,1,2,1,1,2,,2,
242,9,1,7,1,1,1,1,1,2,1,2,2,
242,10,1,1,2,2,2,2,1,2,2,,2,
242,11,1,16,2,2,2,2,2,2,2,,2,
242,12,1,7,1,1,1,2,1,1,2,,2,
242,13,1,1,2,2,2,2,1,2,2,,2,
243,2,2,2,1,2,2,2,1,1,1,3,2,
243,3,2,1,1,1,2,2,1,2,2,,2,
243,4,2,1,1,1,98,2,1,1,99,,2,
243,5,2,2,1,1,1,1,1,2,2,,2,
243,6,2,1,1,1,2,2,1,1,1,3,2,
243,8,2,1,1,1,1,2,1,2,2,,2,
243,9,2,1,1,1,1,2,2,2,2,,2,
243,10,2,1,1,2,1,2,1,2,2,,2,
243,11,2,2,1,1,2,2,1,1,1,3,2,
243,12,2,8,1,1,1,1,1,1,1,3,2,
243,13,2,1,1,1,1,2,1,2,2,,2,
243,14,2,1,1,1,2,1,1,1,1,1,2,
244,1,1,5,1,1,2,1,1,2,1,1,2,
244,2,1,4,1,2,2,1,1,1,1,98,2,
244,3,1,1,1,2,1,2,1,2,2,,2,
244,4,1,1,1,2,2,1,1,1,2,,2,
244,5,1,1,2,2,2,1,2,2,2,,2,
244,6,1,1,2,1,1,1,1,1,2,,2,
244,7,1,1,1,2,1,1,1,1,1,2,2,
244,8,1,2,1,1,1,1,1,1,1,2,1,2
244,9,1,1,1,1,1,1,1,2,1,1,1,1
244,10,1,2,1,2,2,2,2,2,2,,2,
244,11,1,4,2,2,1,2,1,1,2,,2,
244,12,1,1,1,2,1,1,1,2,1,3,1,2
245,1,2,1,1,1,1,1,1,1,1,1,1,1
245,2,2,2,2,2,2,2,2,2,2,,2,
245,3,2,1,2,1,2,2,1,2,2,,2,
245,4,2,1,1,1,1,1,1,1,2,,2,
245,5,2,1,1,1,1,1,1,1,2,,2,
245,6,2,1,1,1,1,1,1,1,2,,2,
245,7,2,4,1,1,1,2,1,1,2,,2,
245,8,2,2,2,2,2,2,2,2,2,,2,
245,9,2,3,1,1,2,2,2,2,2,,2,
245,10,2,2,1,1,1,1,1,1,2,,2,
245,11,2,2,2,2,2,2,2,2,2,,2,
245,12,2,1,1,1,1,1,1,1,1,1,2,
246,1,2,1,1,1,1,1,1,2,2,,2,
246,2,2,1,1,1,1,1,1,2,2,,2,
246,3,2,1,1,2,1,2,2,2,2,,2,
246,4,2,1,1,1,1,1,1,1,1,1,2,
246,5,2,2,1,1,1,1,1,1,2,,2,
246,6,2,1,1,1,1,1,1,1,1,2,2,
246,7,2,1,1,1,1,1,1,1,1,1,1,1
246,8,2,1,1,2,1,1,1,1,2,,2,
246,9,2,2,1,1,1,1,1,1,2,,2,
246,10,2,1,1,1,1,1,1,1,1,3,2,
246,11,2,1,1,1,1,1,1,1,1,2,2,
246,12,2,1,1,1,1,1,1,1,1,3,2,
247,1,1,1,1,1,1,2,2,2,2,,2,
247,2,1,1,1,1,1,1,1,1,2,,2,
247,3,1,1,2,1,1,2,1,2,2,,2,
247,4,1,29,2,2,2,2,2,2,2,,2,
247,5,1,2,1,1,1,1,1,1,1,1,2,
247,6,1,2,2,2,1,98,98,99,99,,98,
247,7,1,2,1,1,1,1,1,1,2,,1,1
247,8,1,1,1,98,1,2,1,1,2,,2,
247,9,1,2,1,1,1,1,1,1,2,,98,
247,10,1,1,1,1,1,1,1,1,1,1,2,
247,12,1,1,1,1,1,1,1,1,1,1,2,
247,13,1,1,1,1,1,1,1,1,1,1,2,
248,1,2,1,1,1,1,1,1,1,1,1,1,1
248,2,2,1,1,1,2,2,1,2,2,,2,
248,3,2,1,1,1,1,1,1,1,2,,2,
248,4,2,1,1,1,1,1,1,1,1,2,1,1
248,5,2,1,1,1,1,2,1,2,2,,2,
248,6,2,1,1,1,1,1,1,1,1,3,2,
248,9,2,1,1,1,1,1,1,1,1,3,2,
248,10,2,1,1,1,1,1,1,1,1,1,2,
248,11,2,1,1,1,1,1,1,1,1,2,1,2
248,12,2,1,1,1,1,1,1,1,1,1,1,1
248,13,2,1,1,1,1,1,1,1,2,,2,
248,14,2,2,1,1,1,1,1,1,1,1,2,
249,1,1,1,1,1,1,1,1,1,1,1,2,
249,2,1,1,1,1,1,2,1,2,2,,2,
249,3,1,1,2,1,1,2,1,98,2,,2,
249,4,1,1,1,1,1,1,1,1,1,1,2,
249,5,1,1,2,1,1,2,1,2,2,,2,
249,6,1,1,1,1,1,1,1,1,1,1,2,
249,7,1,1,1,1,2,1,1,1,1,1,2,
249,8,1,9,1,1,1,2,1,1,2,,2,
249,9,1,1,1,1,1,1,1,1,2,,2,
249,10,1,1,1,1,1,98,1,1,98,,2,
249,11,1,1,1,1,1,1,1,1,1,1,2,
249,12,1,1,1,1,1,1,1,2,2,,2,
250,1,2,1,1,1,1,1,1,1,1,3,2,
250,2,2,1,1,1,1,1,1,2,2,,2,
250,4,2,2,1,1,1,1,1,1,1,3,2,
250,5,2,1,1,1,1,1,1,1,1,1,2,
250,6,2,1,1,1,1,1,1,2,2,,2,
250,7,2,1,1,1,1,1,1,1,1,3,2,
250,8,2,1,1,1,1,1,1,1,1,1,2,
250,9,2,2,1,1,1,1,1,1,1,1,2,
250,10,2,2,1,1,1,2,1,1,2,,2,
250,11,2,1,1,1,1,1,1,1,1,1,99,
250,12,2,1,1,1,1,1,1,1,1,3,2,
250,13,2,1,1,1,1,1,1,1,1,1,2,
251,1,1,1,2,2,1,2,2,2,2,,2,
251,2,1,2,2,2,2,2,2,2,2,,2,
251,3,1,2,2,2,2,2,2,2,2,,2,
251,4,1,1,1,2,2,1,1,1,1,3,2,
251,5,1,1,2,2,2,2,2,2,2,,2,
251,6,1,2,99,99,98,2,1,2,98,,2,
251,7,1,4,2,2,2,2,2,2,2,,2,
251,8,1,2,1,1,1,1,1,1,1,3,2,
251,9,1,4,2,2,2,2,2,2,2,,2,
251,10,1,1,2,1,1,1,1,1,1,2,2,
251,12,1,2,1,2,2,1,1,1,1,98,2,
251,13,1,1,2,2,2,2,2,2,2,,2,
252,1,2,2,2,2,2,2,2,2,2,,2,
252,2,2,3,2,2,2,2,2,2,2,,2,
252,3,2,11,2,1,1,2,1,2,2,,2,
252,4,2,1,2,2,1,2,2,2,2,,2,
252,5,2,1,2,1,1,2,2,2,2,,2,
252,6,2,2,1,1,1,2,2,2,2,,2,
252,7,2,1,2,2,1,2,2,2,2,,2,
252,8,2,12,2,2,2,2,2,2,2,,2,
252,9,2,1,1,1,1,2,2,1,2,,2,
252,10,2,2,1,2,2,2,2,2,2,,2,
252,11,2,2,2,2,2,2,2,2,2,,2,
252,12,2,1,2,2,2,2,2,2,2,,2,
253,1,1,4,2,2,2,2,2,2,2,,2,
253,2,1,4,2,2,2,2,2,2,2,,2,
253,3,1,6,2,2,2,2,2,2,2,,2,
253,4,1,1,2,2,2,2,2,2,2,,2,
253,6,1,1,2,2,2,2,2,2,2,,2,
253,8,1,1,2,2,2,2,2,2,2,,2,
253,9,1,4,2,2,98,2,2,2,2,,2,
253,10,1,1,2,2,2,2,2,2,2,,2,
253,11,1,30,2,2,2,2,2,2,2,,2,
253,13,1,2,1,1,1,1,1,1,1,1,2,
253,14,1,2,2,2,2,2,2,2,2,,2,
253,15,1,4,2,2,2,2,2,2,2,,2,
254,1,2,5,2,2,1,2,1,2,2,,2,
254,2,2,2,2,2,2,2,2,2,2,,2,
254,3,2,2,2,2,2,2,2,2,2,,2,
254,4,2,1,2,2,2,2,2,2,2,,2,
254,5,2,2,1,1,1,2,2,2,2,,2,
254,6,2,1,1,1,1,2,1,1,1,1,2,
254,7,2,1,2,2,2,2,2,2,2,,2,
254,8,2,2,2,2,2,2,2,2,2,,2,
254,10,2,1,2,2,2,2,2,2,2,,2,
254,11,2,1,2,2,2,2,2,2,2,,2,
254,12,2,1,2,2,2,2,2,2,2,,2,
254,13,2,1,1,1,1,2,2,2,1,1,2,
255,1,1,1,2,2,2,2,2,2,2,,2,
255,2,1,1,1,1,1,1,1,1,1,1,2,
255,4,1,12,2,2,2,2,2,2,2,,2,
255,5,1,11,1,2,2,1,1,2,1,98,2,
255,6,1,2,2,2,2,2,2,2,2,,2,
255,7,1,1,2,2,2,2,2,2,2,,2,
255,8,1,1,2,2,2,2,2,2,2,,2,
255,10,1,1,1,1,2,1,98,2,1,2,2,
255,12,1,2,2,2,2,2,2,2,2,,2,
255,13,1,2,2,2,2,2,2,2,2,,2,
255,14,1,1,2,2,2,2,2,2,2,,2,
255,15,1,1,1,2,2,2,1,2,2,,2,
256,1,2,1,2,1,1,2,2,2,2,,2,
256,2,2,1,2,2,1,2,2,2,2,,2,
256,3,2,6,1,1,1,2,2,2,2,,2,
256,4,2,2,1,1,1,2,1,2,2,,2,
256,5,2,1,2,1,1,2,2,2,2,,2,
256,6,2,6,1,1,1,2,2,1,2,,2,
256,7,2,1,2,2,2,2,2,2,2,,2,
256,8,2,1,1,1,1,2,1,2,2,,2,
256,10,2,3,2,2,2,2,2,2,2,,99,
256,11,2,1,2,2,2,2,2,2,2,,2,
256,13,2,2,2,2,2,2,2,2,2,,2,
256,14,2,5,2,2,1,2,2,2,2,,2,
257,1,1,12,2,2,2,2,2,2,2,,2,
257,2,1,1,2,2,2,2,1,2,2,,2,
257,3,1,1,2,2,2,2,2,2,2,,2,
257,4,1,4,2,2,2,2,2,2,2,,2,
257,5,1,4,98,2,2,2,1,98,99,,2,
257,6,1,1,2,2,2,2,2,2,2,,2,
257,7,1,1,98,2,2,1,1,1,1,98,2,
257,8,1,2,2,2,2,2,2,2,2,,2,
257,9,1,1,2,2,2,2,2,2,2,,2,
257,10,1,2,2,2,2,2,2,2,2,,2,
257,13,1,2,2,2,2,2,2,2,2,,2,
257,14,1,1,2,2,2,2,2,2,2,,2,
258,1,2,1,2,2,2,2,2,2,2,,2,
258,2,2,2,2,1,1,2,2,2,2,,2,
258,3,2,1,2,1,1,2,1,2,2,,2,
258,4,2,2,2,1,2,2,2,2,2,,2,
258,5,2,8,2,2,2,2,2,2,2,,2,
258,7,2,2,2,2,2,2,2,2,2,,2,
258,8,2,4,1,1,1,2,2,2,2,,2,
258,9,2,1,1,2,1,2,2,2,2,,2,
258,10,2,1,1,1,1,2,1,2,2,,2,
258,11,2,2,2,2,2,2,2,2,2,,2,
258,12,2,1,2,2,2,2,2,2,2,,2,
258,13,2,1,1,1,1,1,1,2,1,1,2,
259,1,1,2,1,1,1,1,1,1,1,1,1,1
259,2,1,2,2,2,2,2,2,2,2,,2,
259,3,1,2,2,1,2,2,1,1,2,,2,
259,4,1,2,1,1,1,1,1,1,1,3,1,3
259,5,1,13,1,1,1,1,1,1,1,1,2,
259,6,1,1,1,1,1,1,1,1,1,2,2,
259,7,1,1,1,1,1,1,1,2,2,,2,
259,8,1,14,1,1,1,1,1,1,1,2,2,
259,10,1,3,1,1,2,1,1,1,1,2,2,
259,11,1,7,2,2,2,2,2,2,2,,2,
259,12,1,11,2,2,2,1,2,2,2,,2,
259,13,1,1,2,2,2,2,2,2,2,,2,
260,2,2,2,2,2,2,2,2,2,2,,2,
260,3,2,1,2,2,2,2,2,2,2,,2,
260,4,2,2,2,2,2,2,2,2,2,,2,
260,5,2,1,1,1,1,2,1,2,2,,2,
260,6,2,1,2,2,2,2,2,2,2,,2,
260,7,2,1,1,1,1,2,2,2,2,,2,
260,8,2,2,2,1,1,2,2,2,2,,2,
260,9,2,1,2,2,2,2,2,2,2,,2,
260,10,2,1,2,2,1,2,2,2,2,,2,
260,11,2,1,1,1,1,1,1,1,1,1,1,1
260,12,2,2,2,2,1,2,2,2,2,,2,
260,13,2,7,2,2,2,2,2,2,2,,2,
261,3,1,2,2,1,1,2,2,2,2,,2,
261,5,1,8,2,2,2,2,2,2,2,,2,
261,6,1,1,1,1,1,2,1,2,2,,2,
261,8,1,1,2,2,2,2,2,2,2,,2,
261,9,1,1,1,1,1,2,1,2,2,,2,
261,12,1,8,2,2,2,2,2,2,2,,2,
261,13,1,1,2,1,1,2,2,2,2,,2,
261,14,1,1,1,1,1,1,1,1,2,,2,
261,15,1,1,2,2,2,2,2,2,2,,2,
261,16,1,2,1,1,1,2,1,1,2,,2,
262,1,2,1,2,2,2,2,2,2,2,,2,
262,2,2,1,2,2,1,2,2,2,2,,2,
262,3,2,2,2,2,2,2,2,2,2,,2,
262,4,2,15,1,1,1,2,1,2,2,,2,
262,5,2,2,2,2,2,2,2,2,2,,2,
262,6,2,2,2,2,1,2,2,2,2,,2,
262,7,2,1,1,1,1,2,2,2,2,,2,
262,8,2,2,2,2,2,2,2,2,2,,2,
262,9,2,1,1,1,1,1,1,1,1,2,2,
262,11,2,2,2,2,1,2,2,2,2,,2,
262,12,2,1,1,1,1,2,1,2,2,,2,
262,13,2,2,2,1,1,2,2,2,2,,2,
263,1,1,2,1,1,1,2,1,2,2,,2,
263,2,1,6,2,2,2,2,2,2,2,,2,
263,3,1,1,2,2,2,2,2,2,2,,2,
263,4,1,1,2,2,2,2,2,2,2,,2,
263,5,1,3,1,2,2,2,2,2,2,,2,
263,6,1,1,1,1,1,2,1,2,2,,2,
263,7,1,2,2,1,1,2,2,2,2,,2,
263,8,1,1,1,1,1,1,2,2,2,,2,
263,9,1,1,2,2,2,2,2,2,2,,2,
263,11,1,10,2,2,2,2,2,2,2,,2,
263,12,1,1,2,2,1,2,2,2,2,,2,
263,13,1,1,2,2,2,2,2,2,2,,2,
264,1,2,1,1,1,1,2,1,2,2,,2,
264,3,2,3,2,2,1,2,2,2,2,,2,
264,4,2,2,2,2,2,2,2,2,1,98,2,
264,5,2,3,2,2,2,2,2,2,2,,2,
264,6,2,1,2,2,1,2,2,2,2,,2,
264,7,2,11,2,2,1,2,2,2,2,,2,
264,8,2,1,2,1,1,2,2,2,2,,2,
264,9,2,2,1,1,1,1,1,1,1,1,1,1
264,10,2,1,1,1,1,2,1,1,2,,2,
264,12,2,1,2,2,1,2,1,1,2,,2,
264,13,2,3,2,1,1,2,2,2,2,,2,
264,14,2,7,2,2,2,2,2,2,2,,2,
265,3,1,1,2,2,2,2,2,2,2,,2,
265,4,1,1,2,2,2,2,2,2,2,,2,
265,5,1,1,2,2,2,2,2,2,2,,2,
265,6,1,3,2,2,2,2,2,2,2,,2,
265,8,1,2,2,2,2,2,2,2,2,,2,
265,10,1,2,1,1,1,2,1,2,2,,2,
265,11,1,1,2,2,2,2,2,2,2,,2,
265,12,1,2,2,2,2,2,2,2,2,,2,
265,13,1,2,2,2,2,2,2,2,2,,2,
265,14,1,1,2,2,2,2,2,2,2,,2,
265,15,1,5,1,1,1,2,1,2,2,,2,
265,16,1,1,2,2,2,2,2,2,2,,2,
266,1,2,6,2,2,2,2,2,2,98,,2,
266,2,2,2,2,1,1,2,1,2,2,,2,
266,3,2,4,2,2,1,2,2,2,2,,2,
266,4,2,6,2,2,2,2,2,2,2,,2,
266,5,2,1,1,2,2,1,1,1,1,3,1,3
266,7,2,1,2,2,2,2,2,2,2,,2,
266,8,2,1,2,2,2,2,2,2,2,,2,
266,9,2,2,1,2,2,1,1,2,2,,2,
266,10,2,8,1,1,1,1,1,1,2,,2,
266,11,2,2,2,2,1,2,2,2,2,,2,
266,12,2,11,2,1,1,2,2,2,2,,2,
266,13,2,1,2,2,2,2,2,2,2,,2,
267,1,1,1,2,2,2,2,2,2,2,,2,
267,2,1,1,1,1,1,2,1,2,2,,2,
267,3,1,43,1,1,1,2,1,2,2,,2,
267,4,1,1,1,1,1,2,2,2,2,,2,
267,5,1,4,1,1,1,2,1,2,2,,2,
267,6,1,1,1,1,1,1,2,2,2,,2,
267,7,1,4,2,2,2,2,2,2,2,,2,
267,8,1,2,2,2,2,2,2,2,2,,2,
267,9,1,2,1,1,1,1,1,2,2,,2,
267,10,1,1,2,2,2,2,2,2,2,,2,
267,11,1,1,2,2,2,2,2,2,2,,2,
267,12,1,4,1,1,1,1,2,2,2,,2,
268,1,2,5,1,1,1,2,2,2,2,,2,
268,2,2,3,1,1,1,2,2,2,2,,2,
268,3,2,2,2,2,2,2,2,2,2,,2,
268,4,2,2,1,1,1,2,1,2,2,,2,
268,5,2,1,2,2,1,2,2,2,2,,2,
268,6,2,2,2,1,1,2,2,2,2,,2,
268,7,2,6,1,1,1,1,1,2,2,,2,
268,8,2,1,2,2,2,2,2,2,2,,2,
268,9,2,3,2,2,2,2,2,2,2,,2,
268,10,2,3,2,1,1,2,2,2,2,,2,
268,11,2,2,1,1,1,2,2,2,2,,2,
268,12,2,2,2,2,2,2,2,2,2,,2,
269,2,1,1,2,2,2,2,2,2,2,,2,
269,3,1,2,2,2,2,2,2,2,2,,2,
269,4,1,1,1,1,1,1,1,1,1,3,2,
269,5,1,1,2,2,2,2,2,2,2,,2,
269,6,1,2,1,1,1,1,1,2,2,,2,
269,7,1,8,2,2,2,2,2,2,2,,2,
269,8,1,1,2,2,2,2,2,2,2,,2,
269,9,1,2,1,1,1,2,1,1,1,1,2,
269,10,1,3,2,2,2,2,2,2,2,,2,
269,12,1,1,1,2,1,1,2,2,2,,2,
269,13,1,1,2,1,1,2,1,2,2,,2,
269,14,1,1,2,2,2,2,2,2,2,,2,
270,1,2,12,1,1,1,2,2,2,2,,2,
270,2,2,1,2,2,1,2,1,2,2,,2,
270,3,2,1,2,2,2,2,2,2,2,,2,
270,5,2,1,2,2,2,2,2,2,2,,2,
270,6,2,1,2,2,2,2,2,2,2,,2,
270,7,2,1,2,2,1,2,2,2,2,,2,
270,8,2,1,2,2,2,2,2,2,2,,2,
270,9,2,2,1,1,1,2,2,2,2,,2,
270,10,2,1,2,2,2,2,2,2,2,,2,
270,11,2,1,1,1,1,2,1,1,2,,2,
270,12,2,1,2,2,2,2,2,2,2,,2,
270,13,2,2,1,1,1,2,1,2,2,,2,
271,1,1,1,2,2,2,2,2,2,2,,2,
271,2,1,2,2,2,2,2,2,2,2,,2,
271,3,1,2,1,1,1,2,1,1,1,1,2,
271,5,1,2,2,2,2,2,2,2,2,,2,
271,6,1,1,2,2,2,2,2,2,2,,2,
271,7,1,1,2,2,2,2,2,2,2,,2,
271,8,1,2,2,2,2,2,2,2,2,,2,
271,9,1,1,2,2,2,2,1,2,2,,2,
271,10,1,2,2,2,2,2,2,2,2,,2,
271,11,1,5,1,1,1,2,2,2,2,,2,
271,12,1,2,2,2,2,2,2,2,2,,2,
271,13,1,2,2,2,1,2,2,2,2,,2,
272,1,2,1,1,1,1,2,1,2,2,,2,
272,2,2,1,1,1,1,1,1,2,2,,2,
272,3,2,1,1,2,1,2,2,2,2,,2,
272,4,2,1,1,1,1,2,1,2,2,,2,
272,5,2,1,1,1,1,1,1,2,2,,2,
272,6,2,2,1,1,1,1,1,2,2,,2,
272,7,2,2,1,1,1,2,1,2,2,,2,
272,8,2,2,2,98,1,2,2,2,2,,2,
272,9,2,1,2,1,1,2,2,2,2,,2,
272,10,2,2,2,2,1,2,2,2,2,,2,
272,11,2,7,2,2,2,2,2,2,2,,2,
272,12,2,1,1,1,1,2,2,2,2,,2,
273,1,1,6,1,1,1,2,2,2,2,,2,
273,2,1,1,1,1,1,2,2,2,2,,2,
273,3,1,1,1,1,1,2,1,1,2,,2,
273,4,1,2,2,2,2,2,2,2,2,,2,
273,5,1,1,2,2,2,2,2,2,2,,2,
273,6,1,2,1,1,1,2,2,2,2,,2,
273,7,1,1,2,2,2,2,2,2,2,,2,
273,8,1,8,2,2,2,2,2,2,2,,2,
273,9,1,10,1,1,1,2,1,2,2,,2,
273,10,1,10,1,1,1,2,1,2,2,,2,
273,11,1,1,1,1,1,2,1,1,2,,1,99
273,12,1,1,1,1,1,2,1,2,2,,2,
274,1,2,1,1,1,1,2,1,2,2,,2,
274,2,2,1,2,1,1,2,2,2,2,,2,
274,3,2,1,1,1,1,2,2,1,2,,2,
274,4,2,2,1,1,1,2,1,1,2,,2,
274,5,2,1,1,1,1,2,2,2,2,,2,
274,6,2,9,1,1,1,2,1,2,2,,2,
274,7,2,10,1,1,1,2,1,2,2,,2,
274,8,2,1,1,1,1,2,2,2,2,,2,
274,9,2,1,1,1,1,1,2,2,2,,2,
274,10,2,1,1,1,1,2,1,2,2,,2,
274,11,2,6,2,2,1,2,2,2,2,,2,
274,12,2,1,1,1,1,1,2,2,2,,2,
275,1,1,2,2,2,2,2,2,2,2,,2,
275,2,1,1,1,2,1,2,2,2,2,,2,
275,3,1,1,2,2,1,2,2,2,2,,2,
275,4,1,1,1,2,2,2,1,2,2,,2,
275,5,1,8,2,2,2,2,2,2,98,,98,
275,6,1,11,1,2,1,2,2,2,2,,2,
275,7,1,6,2,2,2,2,2,2,2,,2,
275,8,1,34,2,1,1,2,1,2,2,,2,
275,9,1,7,2,2,2,2,2,2,2,,2,
275,10,1,7,1,1,1,1,1,1,1,1,2,
275,11,1,1,2,2,2,2,2,2,2,,2,
275,12,1,15,2,1,1,2,2,2,2,,2,
276,1,2,1,1,1,1,2,2,2,2,,2,
276,2,2,2,2,2,2,2,2,2,2,,2,
276,3,2,2,1,1,1,2,1,1,1,2,1,1
276,4,2,2,2,2,2,2,2,2,2,,2,
276,5,2,1,2,2,2,2,1,2,2,,2,
276,6,2,1,2,1,1,1,1,2,1,1,2,
276,7,2,8,1,1,1,2,1,2,2,,2,
276,8,2,2,1,1,1,2,2,2,2,,2,
276,9,2,3,2,2,2,2,2,2,2,,2,
276,10,2,1,1,1,1,1,1,1,2,,2,
276,11,2,1,1,1,1,1,1,1,1,1,2,
276,12,2,1,2,2,2,2,2,2,2,,2,
277,1,1,1,1,1,1,2,2,2,2,,2,
277,2,1,1,2,2,2,1,2,2,2,,2,
277,3,1,1,2,2,2,2,2,2,2,,2,
277,4,1,1,1,1,1,2,1,1,2,,2,
277,5,1,1,2,2,1,2,2,2,2,,2,
277,6,1,1,2,2,2,2,2,2,2,,2,
277,7,1,12,1,1,1,2,1,2,2,,2,
277,8,1,2,1,1,1,2,1,1,2,,2,
277,9,1,1,2,2,2,2,2,2,2,,2,
277,10,1,2,2,2,2,2,2,2,2,,2,
277,11,1,1,2,2,2,2,2,2,2,,2,
277,12,1,5,1,1,1,2,1,2,2,,2,
278,1,1,1,1,1,1,2,2,2,2,,2,
278,2,1,1,2,2,2,2,2,2,2,,2,
278,3,1,2,1,1,1,1,1,1,1,1,2,
278,4,1,13,2,2,2,2,2,2,2,,2,
278,5,1,1,2,2,2,2,2,2,2,,2,
278,6,1,1,1,1,1,1,1,1,1,1,2,
278,7,1,1,2,2,2,2,2,2,2,,2,
278,8,1,1,2,2,2,2,2,2,2,,2,
278,9,1,1,2,2,2,2,2,2,2,,2,
278,10,1,1,2,2,2,2,2,2,2,,2,
278,11,1,2,1,2,2,2,2,2,2,,2,
278,12,1,1,1,2,2,2,2,2,2,,2,
279,1,2,1,1,1,1,1,1,1,1,3,1,3
279,2,2,1,2,2,2,2,2,2,2,,2,
279,3,2,1,2,2,2,2,2,2,2,,2,
279,4,2,2,2,2,2,2,2,2,2,,2,
279,5,2,2,1,1,1,2,1,1,2,,2,
279,6,2,3,2,2,2,2,2,2,2,,2,
279,7,2,24,1,1,1,2,1,2,2,,2,
279,8,2,17,1,1,1,2,1,2,2,,2,
279,9,2,2,1,2,2,1,1,2,2,,2,
279,10,2,1,1,1,1,1,1,1,1,1,1,1
279,11,2,10,2,1,2,2,1,2,2,,2,
279,12,2,2,1,1,2,2,2,2,2,,2,
280,1,2,1,1,1,1,2,1,2,2,,2,
280,2,2,1,1,1,1,1,1,2,2,,1,1
280,3,2,1,1,2,2,2,1,2,2,,2,
280,4,2,4,1,1,1,2,2,2,2,,2,
280,5,2,1,2,2,2,2,2,2,2,,2,
280,6,2,3,1,1,1,1,1,1,1,2,1,2
280,7,2,2,1,1,1,1,1,1,1,2,1,2
280,8,2,1,1,1,1,1,1,1,1,1,1,1
280,9,2,4,1,1,1,2,1,1,2,,2,
280,10,2,2,1,1,2,1,1,1,1,3,1,3
280,11,2,1,2,1,1,2,2,2,2,,2,
280,12,2,1,2,2,2,2,2,2,2,,2,
281,1,1,2,2,2,2,2,2,2,2,,2,
281,2,1,1,2,2,2,2,2,2,2,,2,
281,3,1,3,2,2,2,2,2,2,2,,2,
281,4,1,1,1,2,2,2,2,2,2,,2,
281,5,1,1,2,1,2,2,2,2,2,,2,
281,6,1,1,1,1,1,1,1,1,1,1,1,1
281,7,1,2,2,2,2,2,2,2,2,,2,
281,8,1,4,2,2,2,2,2,2,2,,2,
281,9,1,2,2,2,2,2,2,2,2,,2,
281,10,1,5,1,1,1,1,1,1,1,1,2,
281,11,1,1,1,1,1,1,1,1,1,2,1,2
281,12,1,1,1,1,1,1,1,1,1,1,2,
282,1,2,1,1,2,2,2,2,2,2,,2,
282,2,2,10,1,1,1,1,1,1,1,2,2,
282,3,2,5,2,2,2,2,2,2,2,,2,
282,4,2,1,2,2,1,2,2,2,2,,2,
282,5,2,7,1,1,1,2,2,2,2,,2,
282,6,2,12,1,1,1,2,1,1,2,,2,
282,7,2,1,2,2,2,2,2,2,2,,2,
282,8,2,2,1,1,1,2,1,2,2,,2,
282,9,2,2,2,1,1,2,2,2,2,,2,
282,10,2,1,2,1,1,2,2,2,2,,2,
